ID,Thumbnail,Name,Type,"Attribute Set",SKU,Price,"Quantity per Source","Salable Quantity",Visibility,Status,Websites,Maattabel,Maat,"Kraag type",Pasvorm,Mouwlengte,"Default Original Qty",Eigenschappen,Materiaal,Borstzak,EAN,Capsule,Samenstelling,Duurzaamheid,"Marketing label","Creation Date"
22904," -","Profuomo wit oxford overhemd-45","Simple Product",Default,PP2H00006A-45,€99.95,"Default Source: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden",45,"Extra cutaway","Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -"," -","100% katoen"," -"," -","2025-01-10 00:29:03"
22905,https://luxeoverhemden.nl/pub/media/catalog/product/cache/5305a1c08aa32960237ca049a26b1613/p/p/pp2h00006a_0_2.jpg,"Profuomo wit oxford overhemd","Configurable Product",Default,PP2H00006A," -"," -",,"Catalog, Search",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden"," -","Extra cutaway","Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -"," -","100% katoen"," -"," -","2025-01-10 00:29:03"
22906," -","Profuomo licht blauw oxford overhemd-37","Simple Product",Default,PP2H00006B-37,€99.95,"Default Source: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden",37,"Extra cutaway","Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -"," -","100% katoen"," -"," -","2025-01-10 00:30:15"
22907," -","Profuomo licht blauw oxford overhemd-38","Simple Product",Default,PP2H00006B-38,€99.95,"Default Source: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden",38,"Extra cutaway","Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -"," -","100% katoen"," -"," -","2025-01-10 00:30:16"
22908," -","Profuomo licht blauw oxford overhemd-39","Simple Product",Default,PP2H00006B-39,€99.95,"Default Source: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden",39,"Extra cutaway","Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -"," -","100% katoen"," -"," -","2025-01-10 00:30:16"
22909," -","Profuomo licht blauw oxford overhemd-40","Simple Product",Default,PP2H00006B-40,€99.95,"Default Source: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden",40,"Extra cutaway","Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -"," -","100% katoen"," -"," -","2025-01-10 00:30:16"
22910," -","Profuomo licht blauw oxford overhemd-41","Simple Product",Default,PP2H00006B-41,€99.95,"Default Source: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden",41,"Extra cutaway","Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -"," -","100% katoen"," -"," -","2025-01-10 00:30:16"
22911," -","Profuomo licht blauw oxford overhemd-42","Simple Product",Default,PP2H00006B-42,€99.95,"Default Source: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden",42,"Extra cutaway","Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -"," -","100% katoen"," -"," -","2025-01-10 00:30:17"
22912," -","Profuomo licht blauw oxford overhemd-43","Simple Product",Default,PP2H00006B-43,€99.95,"Default Source: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden",43,"Extra cutaway","Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -"," -","100% katoen"," -"," -","2025-01-10 00:30:17"
22913," -","Profuomo licht blauw oxford overhemd-44","Simple Product",Default,PP2H00006B-44,€99.95,"Default Source: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden",44,"Extra cutaway","Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -"," -","100% katoen"," -"," -","2025-01-10 00:30:17"
22914," -","Profuomo licht blauw oxford overhemd-45","Simple Product",Default,PP2H00006B-45,€99.95,"Default Source: 0, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden",45,"Extra cutaway","Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -"," -","100% katoen"," -"," -","2025-01-10 00:30:17"
22915,https://luxeoverhemden.nl/pub/media/catalog/product/cache/5305a1c08aa32960237ca049a26b1613/p/p/pp2h00006b_0.jpg,"Profuomo licht blauw oxford overhemd","Configurable Product",Default,PP2H00006B," -"," -",,"Catalog, Search",Enabled,"Luxe Overhemden","Profuomo slim fit overhemden"," -","Extra cutaway","Slim fit","Lange mouw (normaal)"," -"," -",Katoen,"Zonder borstzak"," -"," -","100% katoen"," -"," -","2025-01-10 00:30:17"
23550," -","Profuomo navy luxury basic crewneck-S","Simple Product",Default,PP2J00008A-S,€109.95,"Default Source: 1, Supplier Stock: 20","Default Stock: 1, Supplier Stock: 20","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo normal fit truien",S,"Ronde hals","Regular fit","Lange mouw (normaal)"," -"," -",Lyocell,"Zonder borstzak",8716172316628," -","56% lyocell / 20% katoen / 20% polyamide / 4% zijde","Lenzing Tencel Lyocell"," -","2025-01-13 00:53:56"
23551," -","Profuomo navy luxury basic crewneck-M","Simple Product",Default,PP2J00008A-M,€109.95,"Default Source: 1, Supplier Stock: 20","Default Stock: 1, Supplier Stock: 20","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo normal fit truien",M,"Ronde hals","Regular fit","Lange mouw (normaal)"," -"," -",Lyocell,"Zonder borstzak",8716172316635," -","56% lyocell / 20% katoen / 20% polyamide / 4% zijde","Lenzing Tencel Lyocell"," -","2025-01-13 00:53:56"
23552," -","Profuomo navy luxury basic crewneck-L","Simple Product",Default,PP2J00008A-L,€109.95,"Default Source: 1, Supplier Stock: 20","Default Stock: 1, Supplier Stock: 20","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo normal fit truien",L,"Ronde hals","Regular fit","Lange mouw (normaal)"," -"," -",Lyocell,"Zonder borstzak",8716172316642," -","56% lyocell / 20% katoen / 20% polyamide / 4% zijde","Lenzing Tencel Lyocell"," -","2025-01-13 00:53:56"
23553," -","Profuomo navy luxury basic crewneck-XL","Simple Product",Default,PP2J00008A-XL,€109.95,"Default Source: 1, Supplier Stock: 20","Default Stock: 1, Supplier Stock: 20","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo normal fit truien",XL,"Ronde hals","Regular fit","Lange mouw (normaal)"," -"," -",Lyocell,"Zonder borstzak",8716172316659," -","56% lyocell / 20% katoen / 20% polyamide / 4% zijde","Lenzing Tencel Lyocell"," -","2025-01-13 00:53:57"
23554," -","Profuomo navy luxury basic crewneck-XXL","Simple Product",Default,PP2J00008A-XXL,€109.95,"Default Source: 1, Supplier Stock: 20","Default Stock: 1, Supplier Stock: 20","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo normal fit truien",XXL,"Ronde hals","Regular fit","Lange mouw (normaal)"," -"," -",Lyocell,"Zonder borstzak",8716172316666," -","56% lyocell / 20% katoen / 20% polyamide / 4% zijde","Lenzing Tencel Lyocell"," -","2025-01-13 00:53:57"
23555,https://luxeoverhemden.nl/pub/media/catalog/product/cache/5305a1c08aa32960237ca049a26b1613/p/p/pp2j00008a_0.jpg,"Profuomo navy luxury basic crewneck","Configurable Product",Default,PP2J00008A," -"," -",,"Catalog, Search",Enabled,"Luxe Overhemden","Profuomo regular fit truien"," -","Ronde hals","Regular fit","Lange mouw (normaal)"," -"," -",Lyocell,"Zonder borstzak"," -"," -","56% lyocell / 20% katoen / 20% polyamide / 4% zijde","Lenzing Tencel Lyocell"," -","2025-01-13 00:53:57"
23556," -","Profuomo grijze luxury basic crewneck-S","Simple Product",Default,PP2J00008B-S,€109.95,"Default Source: 1, Supplier Stock: 0","Default Stock: 1, Supplier Stock: 0","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo normal fit truien",S,"Ronde hals","Regular fit","Lange mouw (normaal)"," -"," -",Lyocell,"Zonder borstzak",8716172316673," -","56% lyocell / 20% katoen / 20% polyamide / 4% zijde","Lenzing Tencel Lyocell"," -","2025-01-13 00:55:28"
23557," -","Profuomo grijze luxury basic crewneck-M","Simple Product",Default,PP2J00008B-M,€109.95,"Default Source: 1, Supplier Stock: 20","Default Stock: 1, Supplier Stock: 20","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo normal fit truien",M,"Ronde hals","Regular fit","Lange mouw (normaal)"," -"," -",Lyocell,"Zonder borstzak",8716172316680," -","56% lyocell / 20% katoen / 20% polyamide / 4% zijde","Lenzing Tencel Lyocell"," -","2025-01-13 00:55:29"
23558," -","Profuomo grijze luxury basic crewneck-L","Simple Product",Default,PP2J00008B-L,€109.95,"Default Source: 1, Supplier Stock: 20","Default Stock: 1, Supplier Stock: 20","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo normal fit truien",L,"Ronde hals","Regular fit","Lange mouw (normaal)"," -"," -",Lyocell,"Zonder borstzak",8716172316697," -","56% lyocell / 20% katoen / 20% polyamide / 4% zijde","Lenzing Tencel Lyocell"," -","2025-01-13 00:55:29"
23559," -","Profuomo grijze luxury basic crewneck-XL","Simple Product",Default,PP2J00008B-XL,€109.95,"Default Source: 1, Supplier Stock: 20","Default Stock: 1, Supplier Stock: 20","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo normal fit truien",XL,"Ronde hals","Regular fit","Lange mouw (normaal)"," -"," -",Lyocell,"Zonder borstzak",8716172316703," -","56% lyocell / 20% katoen / 20% polyamide / 4% zijde","Lenzing Tencel Lyocell"," -","2025-01-13 00:55:29"
23560," -","Profuomo grijze luxury basic crewneck-XXL","Simple Product",Default,PP2J00008B-XXL,€109.95,"Default Source: 1, Supplier Stock: 20","Default Stock: 1, Supplier Stock: 20","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo normal fit truien",XXL,"Ronde hals","Regular fit","Lange mouw (normaal)"," -"," -",Lyocell,"Zonder borstzak",8716172316710," -","56% lyocell / 20% katoen / 20% polyamide / 4% zijde","Lenzing Tencel Lyocell"," -","2025-01-13 00:55:29"
23561,https://luxeoverhemden.nl/pub/media/catalog/product/cache/5305a1c08aa32960237ca049a26b1613/p/p/pp2j00008b_0.jpg,"Profuomo grijze luxury basic crewneck","Configurable Product",Default,PP2J00008B," -"," -",,"Catalog, Search",Enabled,"Luxe Overhemden","Profuomo regular fit truien"," -","Ronde hals","Regular fit","Lange mouw (normaal)"," -"," -",Lyocell,"Zonder borstzak"," -"," -","56% lyocell / 20% katoen / 20% polyamide / 4% zijde","Lenzing Tencel Lyocell"," -","2025-01-13 00:55:29"
23562," -","Profuomo beige luxury basic crewneck-S","Simple Product",Default,PP2J00008C-S,€109.95,"Default Source: 1, Supplier Stock: 20","Default Stock: 1, Supplier Stock: 20","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo normal fit truien",S,"Ronde hals","Regular fit","Lange mouw (normaal)"," -"," -",Lyocell,"Zonder borstzak",8716172316727," -","56% lyocell / 20% katoen / 20% polyamide / 4% zijde","Lenzing Tencel Lyocell"," -","2025-01-13 00:56:50"
23563," -","Profuomo beige luxury basic crewneck-M","Simple Product",Default,PP2J00008C-M,€109.95,"Default Source: 1, Supplier Stock: 20","Default Stock: 1, Supplier Stock: 20","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo normal fit truien",M,"Ronde hals","Regular fit","Lange mouw (normaal)"," -"," -",Lyocell,"Zonder borstzak",8716172316734," -","56% lyocell / 20% katoen / 20% polyamide / 4% zijde","Lenzing Tencel Lyocell"," -","2025-01-13 00:56:50"
23564," -","Profuomo beige luxury basic crewneck-L","Simple Product",Default,PP2J00008C-L,€109.95,"Default Source: 1, Supplier Stock: 20","Default Stock: 1, Supplier Stock: 20","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo normal fit truien",L,"Ronde hals","Regular fit","Lange mouw (normaal)"," -"," -",Lyocell,"Zonder borstzak",8716172316741," -","56% lyocell / 20% katoen / 20% polyamide / 4% zijde","Lenzing Tencel Lyocell"," -","2025-01-13 00:56:50"
23565," -","Profuomo beige luxury basic crewneck-XL","Simple Product",Default,PP2J00008C-XL,€109.95,"Default Source: 1, Supplier Stock: 20","Default Stock: 1, Supplier Stock: 19","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo normal fit truien",XL,"Ronde hals","Regular fit","Lange mouw (normaal)",0," -",Lyocell,"Zonder borstzak",8716172316758," -","56% lyocell / 20% katoen / 20% polyamide / 4% zijde","Lenzing Tencel Lyocell"," -","2025-01-13 00:56:51"
23566," -","Profuomo beige luxury basic crewneck-XXL","Simple Product",Default,PP2J00008C-XXL,€109.95,"Default Source: 1, Supplier Stock: 20","Default Stock: 1, Supplier Stock: 20","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo normal fit truien",XXL,"Ronde hals","Regular fit","Lange mouw (normaal)"," -"," -",Lyocell,"Zonder borstzak",8716172316765," -","56% lyocell / 20% katoen / 20% polyamide / 4% zijde","Lenzing Tencel Lyocell"," -","2025-01-13 00:56:51"
23567,https://luxeoverhemden.nl/pub/media/catalog/product/cache/5305a1c08aa32960237ca049a26b1613/p/p/pp2j00008c_0.jpg,"Profuomo beige luxury basic crewneck","Configurable Product",Default,PP2J00008C," -"," -",,"Catalog, Search",Enabled,"Luxe Overhemden","Profuomo regular fit truien"," -","Ronde hals","Regular fit","Lange mouw (normaal)"," -"," -",Lyocell,"Zonder borstzak"," -"," -","56% lyocell / 20% katoen / 20% polyamide / 4% zijde","Lenzing Tencel Lyocell"," -","2025-01-13 00:56:51"
23568," -","Profuomo off white luxury basic crewneck-S","Simple Product",Default,PP2J00008D-S,€109.95,"Default Source: 1, Supplier Stock: 20","Default Stock: 1, Supplier Stock: 20","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo normal fit truien",S,"Ronde hals","Regular fit","Lange mouw (normaal)"," -"," -",Lyocell,"Zonder borstzak",8716172316772," -","56% lyocell / 20% katoen / 20% polyamide / 4% zijde","Lenzing Tencel Lyocell"," -","2025-01-13 00:58:22"
23569," -","Profuomo off white luxury basic crewneck-M","Simple Product",Default,PP2J00008D-M,€109.95,"Default Source: 1, Supplier Stock: 20","Default Stock: 1, Supplier Stock: 20","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo normal fit truien",M,"Ronde hals","Regular fit","Lange mouw (normaal)"," -"," -",Lyocell,"Zonder borstzak",8716172316789," -","56% lyocell / 20% katoen / 20% polyamide / 4% zijde","Lenzing Tencel Lyocell"," -","2025-01-13 00:58:22"
23570," -","Profuomo off white luxury basic crewneck-L","Simple Product",Default,PP2J00008D-L,€109.95,"Default Source: 1, Supplier Stock: 20","Default Stock: 1, Supplier Stock: 20","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo normal fit truien",L,"Ronde hals","Regular fit","Lange mouw (normaal)"," -"," -",Lyocell,"Zonder borstzak",8716172316796," -","56% lyocell / 20% katoen / 20% polyamide / 4% zijde","Lenzing Tencel Lyocell"," -","2025-01-13 00:58:22"
23571," -","Profuomo off white luxury basic crewneck-XL","Simple Product",Default,PP2J00008D-XL,€109.95,"Default Source: 1, Supplier Stock: 20","Default Stock: 1, Supplier Stock: 20","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo normal fit truien",XL,"Ronde hals","Regular fit","Lange mouw (normaal)"," -"," -",Lyocell,"Zonder borstzak",8716172316802," -","56% lyocell / 20% katoen / 20% polyamide / 4% zijde","Lenzing Tencel Lyocell"," -","2025-01-13 00:58:22"
23572," -","Profuomo off white luxury basic crewneck-XXL","Simple Product",Default,PP2J00008D-XXL,€109.95,"Default Source: 1, Supplier Stock: 20","Default Stock: 1, Supplier Stock: 20","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo normal fit truien",XXL,"Ronde hals","Regular fit","Lange mouw (normaal)"," -"," -",Lyocell,"Zonder borstzak",8716172316819," -","56% lyocell / 20% katoen / 20% polyamide / 4% zijde","Lenzing Tencel Lyocell"," -","2025-01-13 00:58:22"
23573,https://luxeoverhemden.nl/pub/media/catalog/product/cache/5305a1c08aa32960237ca049a26b1613/p/p/pp2j00008d_0.jpg,"Profuomo off white luxury basic crewneck","Configurable Product",Default,PP2J00008D," -"," -",,"Catalog, Search",Enabled,"Luxe Overhemden","Profuomo regular fit truien"," -","Ronde hals","Regular fit","Lange mouw (normaal)"," -"," -",Lyocell,"Zonder borstzak"," -"," -","56% lyocell / 20% katoen / 20% polyamide / 4% zijde","Lenzing Tencel Lyocell"," -","2025-01-13 00:58:23"
23574," -","Profuomo navy luxury basic one piece polo-S","Simple Product",Default,PP2J00009A-S,€129.95,"Default Source: 1, Supplier Stock: 20","Default Stock: 1, Supplier Stock: 20","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo normal fit truien",S,"Polo kraag","Regular fit","Lange mouw (normaal)"," -"," -",Lyocell,"Zonder borstzak",8716172316826," -","56% lyocell / 20% katoen / 20% polyamide / 4% zijde","Lenzing Tencel Lyocell"," -","2025-01-13 00:59:45"
23575," -","Profuomo navy luxury basic one piece polo-M","Simple Product",Default,PP2J00009A-M,€129.95,"Default Source: 1, Supplier Stock: 20","Default Stock: 1, Supplier Stock: 20","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo normal fit truien",M,"Polo kraag","Regular fit","Lange mouw (normaal)"," -"," -",Lyocell,"Zonder borstzak",8716172316833," -","56% lyocell / 20% katoen / 20% polyamide / 4% zijde","Lenzing Tencel Lyocell"," -","2025-01-13 00:59:46"
23576," -","Profuomo navy luxury basic one piece polo-L","Simple Product",Default,PP2J00009A-L,€129.95,"Default Source: 1, Supplier Stock: 20","Default Stock: 1, Supplier Stock: 20","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo normal fit truien",L,"Polo kraag","Regular fit","Lange mouw (normaal)"," -"," -",Lyocell,"Zonder borstzak",8716172316840," -","56% lyocell / 20% katoen / 20% polyamide / 4% zijde","Lenzing Tencel Lyocell"," -","2025-01-13 00:59:46"
23577," -","Profuomo navy luxury basic one piece polo-XL","Simple Product",Default,PP2J00009A-XL,€129.95,"Default Source: 1, Supplier Stock: 20","Default Stock: 1, Supplier Stock: 20","Not Visible Individually",Enabled,"Luxe Overhemden","Profuomo normal fit truien",XL,"Polo kraag","Regular fit","Lange mouw (normaal)"," -"," -",Lyocell,"Zonder borstzak",8716172316857," -","56% lyocell / 20% katoen / 20% polyamide / 4% zijde","Lenzing Tencel Lyocell"," -","2025-01-13 00:59:46"
